track_id,track title,album id,artist id,artist name,track duration,track genre_top,track genres,track genres_all,track language_code,audio_features acousticness,audio_features danceability,audio_features energy,audio_features instrumentalness,audio_features liveness,audio_features speechiness,audio_features tempo,social_features artist_hotttnesss,social_features song_hotttnesss
17405,I'm Not Pretty,3912,4711,3Puen,229,,"[64, 76]","[64, 10, 12, 76, 25]",en,0.9949815204,0.3964413585,0.2834957744,0.9666680782,0.297743241,0.0615943452,168.9,0.150537,0.0
17406,She A Robot,3912,4711,3Puen,290,,"[64, 76]","[64, 10, 12, 76, 25]",en,0.9953599402,0.5961155809,0.072017693,0.9504649179,0.1269963461,0.1987891534,84.593,0.150537,0.0
17408,Sugar Cookie,3912,4711,3Puen,227,,"[64, 76]","[64, 10, 12, 76, 25]",en,0.9909791336,0.7092101913,0.2545007563,0.9460982776,0.1268223181,0.5061694773,100.876,0.150537,0.04028
17409,Page,3912,4711,3Puen,193,,"[64, 76]","[64, 10, 12, 76, 25]",en,0.9908158949,0.653207062,0.2162275044,0.9546803962,0.112311635,0.5455941042,145.204,0.150537,0.04028
17413,Bye Gone,3892,4681,Theo Angell,219,Folk,"[33, 103]","[33, 17, 103]",en,0.9693957768,0.7947274548,0.2538300827,0.6796877647,0.1313939758,0.5759696956,120.478,0.150537,0.0
17414,Lips of a Different Kind,3892,4681,Theo Angell,173,Folk,"[33, 103]","[33, 17, 103]",en,0.9904918561,0.7090466577,0.0314018801,0.6374594787,0.1162267075,0.1661624147,128.642,0.150537,0.0
17415,Feast for Feefee,3892,4681,Theo Angell,140,Folk,"[33, 103]","[33, 17, 103]",en,0.9602794023,0.7866721044,0.0150227943,0.9439814222,0.1115194279,0.0710637571,121.904,0.150537,0.0
17416,She King,3892,4681,Theo Angell,275,Folk,"[33, 103]","[33, 17, 103]",en,0.9701010563,0.5155925646,0.0184108291,0.9654718112,0.1144661529,0.0960240264,76.758,0.150537,0.04028
17417,Aurelia,3892,4681,Theo Angell,208,Folk,"[33, 103]","[33, 17, 103]",en,0.2272187486,0.3829740048,0.4566844411,0.0002780488,0.0814456321,0.0333316498,133.389,0.150537,0.0
17418,The Shadow Ring,3892,4681,Theo Angell,247,Folk,"[33, 103]","[33, 17, 103]",en,0.9820226425,0.606098708,0.2125783293,0.8420906752,0.4303863612,0.0899210425,137.165,0.150537,0.0
17419,Never Heard That Baby Cry,3892,4681,Theo Angell,430,Folk,"[33, 103]","[33, 17, 103]",en,0.9810102136,0.721035264,0.2201359911,0.9580170788,0.1157381301,0.043834234,95.939,0.150537,0.0
17420,New Instrumental (untitled as of now),3892,4681,Theo Angell,149,Folk,"[33, 103]","[33, 17, 103]",en,0.9952217655,0.6584916422,0.2983709077,0.9486597626,0.1153513881,0.3253586228,130.857,0.150537,0.063842
17421,Set 'Em Free (for Leonard Peltier),3892,4681,Theo Angell,213,Folk,"[33, 103]","[33, 17, 103]",en,0.7375119689,0.4050172038,0.4196031771,8.5e-09,0.1513210665,0.0516093118,133.414,0.150537,0.0
17422,Who's Got You Covered,3892,4681,Theo Angell,104,Folk,"[33, 103]","[33, 17, 103]",en,0.7249972263,0.3811843809,0.3804180127,0.0973857135,0.1651011644,0.0275693164,96.805,0.150537,0.0
17423,Sadie Won't Come/Am I the One for Me?,3892,4681,Theo Angell,470,Folk,"[33, 103]","[33, 17, 103]",en,0.9146868454,0.6550328733,0.2805210613,0.0965413518,0.1103925256,0.0316704348,107.989,0.273673,0.0
17424,Wakeling,3892,4681,Theo Angell,138,Folk,"[33, 103]","[33, 17, 103]",en,0.9738803274,0.5445442065,0.1526170315,7.5244e-05,0.1018129225,0.0306771939,95.334,0.273673,0.0
17425,I'll Wait Till You Find Your Way,3892,4681,Theo Angell,249,Folk,"[33, 103]","[33, 17, 103]",en,0.9812367729,0.4311318598,0.3018433976,0.290525018,0.111216953,0.0262835679,156.141,0.273673,0.0
17426,Tenebrae,3892,4681,Theo Angell,216,Folk,"[33, 103]","[33, 17, 103]",en,0.944496378,0.465004429,0.1943614328,0.663582519,0.1058623374,0.0368158216,138.496,0.273673,0.0
17433,NMEofState,3910,3623,Curha,140,,"[15, 224, 906]","[224, 4, 38, 906, 15]",en,0.4918565339,0.2732763019,0.5291226306,0.9292322303,0.1602623726,0.0529828788,123.328,0.269917,0.075459
17434,Rumenka (Slavic Soul Party remix),3910,3623,Curha,299,,"[15, 224, 906]","[224, 4, 38, 906, 15]",en,0.9138258059,0.5327739423,0.4935750881,0.9323517952,0.3754975563,0.028223922,86.727,0.269917,0.075459
17435,SB3 (featuring Andrew D'Angelo),3910,3623,Curha,324,,"[15, 224, 906]","[224, 4, 38, 906, 15]",en,0.8876114908,0.5166166061,0.4689902669,0.9236546166,0.3272945987,0.0423407444,85.306,0.269917,0.075459
17439,The Infinite Infiniteness of Infinity,3309,3624,Curtis Hasselbring,284,Jazz,[4],[4],en,0.9556848956,0.3804827117,0.4016573097,0.2764307375,0.158269803,0.0468177057,148.591,0.269917,0.087605
17440,First Loser,3926,3622,The New Mellow Edwards,510,Jazz,[4],[4],en,0.7924806206,0.2014467156,0.488324612,0.9032636412,0.0837049627,0.0392039424,74.913,0.269917,0.075459
17441,Large Detective,3926,3622,The New Mellow Edwards,136,Jazz,[4],[4],en,0.8691625573,0.3043924383,0.3224964366,0.910577998,0.1385940234,0.0479941697,171.028,0.269917,0.0598
17442,Annoying Guy,3926,3622,The New Mellow Edwards,247,Jazz,[4],[4],en,0.9187674674,0.446828336,0.5448356365,0.8752306989,0.1006440074,0.0310504589,118.06,0.269917,0.0598
17443,Gecko,3927,4656,Tusk Lord,357,,"[12, 17, 38]","[17, 12, 38]",en,0.912691564,0.3754208585,0.7142275954,0.8276325026,0.675570861,0.2920161396,71.658,0.269917,0.0598
17444,Intro/Scott Allen,3928,4732,Latent Chaos,229,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.7758410201,0.4332584918,0.4953206571,0.8560236695,0.3999168928,0.2025672712,119.255,0.269917,0.0598
17445,Cheap Italian Sunglasses,3928,4732,Latent Chaos,101,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.8906039722,0.259618068,0.7362706453,0.9156716989,0.1189086274,0.4412374577,207.408,0.269917,0.0598
17446,Transition/Climax,3928,4732,Latent Chaos,211,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.9746720664,0.2300469527,0.1603034414,0.9171796206,0.1055417842,0.0523432984,122.785,0.269917,0.0598
17447,Cereal Killer,3928,4732,Latent Chaos,71,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.9865059135,0.3083886341,0.5480096342,0.9397191103,0.7069165854,0.1285396035,94.035,0.269917,0.0598
17448,Black and White,3928,4736,Modern Exteriors,141,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.3615684314,0.4518181772,0.7255508034,0.8730502785,0.1348511411,0.0267086009,87.323,0.555836,0.0
17449,Send In The Clowns,3928,4737,Disposable Air Sickness Band,184,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.736577695,0.4634317167,0.4909850566,0.9267712509,0.1279461317,0.0285344201,114.291,0.555836,0.0
17450,Gypsy Rose/Yellow Ribbon,3928,4735,The Suadetones,181,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.4944827289,0.3545584538,0.6542524872,0.8743384033,0.1146505308,0.027230833,169.655,0.555836,0.0
17451,Goldfinger,3928,4735,The Suadetones,101,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.5479384914,0.5261631286,0.6508695599,0.7751743072,0.1074062731,0.0397480884,158.693,0.555836,0.0
17452,"Doctor, Lawyer, Indian Chief",3928,4738,MCRB,119,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.4134198792,0.4942043937,0.655204534,0.8503681456,0.1506386036,0.0386761575,138.798,0.555836,0.0
17453,Herr Doktor,3928,4738,MCRB,88,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.7111716283,0.6764932855,0.5946094733,0.5490626014,0.0710518382,0.0423817468,137.397,0.555836,0.0443
17454,Eating Utencils,3928,4739,Atomic Butterfly,149,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.7579028216,0.5892951995,0.6364942819,0.7026290479,0.3669162753,0.0519192951,132.489,0.555836,0.0
17455,Song About The Rain,3928,4739,Atomic Butterfly,163,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.2118204356,0.4632555363,0.8136434831,0.8710832329,0.0884618134,0.0403270597,137.484,0.555836,0.0
17456,Carl (isgonnagettrampled),3928,4739,Atomic Butterfly,240,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.9730803023,0.0850816935,0.9146802665,0.9507810601,0.1179857152,0.0686004765,87.618,0.370772,0.0
17457,Aroseinherteeth,3928,4739,Atomic Butterfly,275,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.9124555054,0.1363419146,0.6897760922,0.9561326149,0.1047277954,0.0601655112,102.742,0.370772,0.0
17458,Fear For Reason,3928,4732,Latent Chaos,122,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.883252351,0.3768343343,0.6566863206,0.9416028825,0.1152961402,0.0530708032,119.272,0.528562,0.063842
17459,Adoration Of The Dusty Box,3928,4732,Latent Chaos,89,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.9481222612,0.4120337678,0.574589804,0.9547423054,0.1119462967,0.0332654039,123.152,0.528562,0.139345
17460,Cornfields Of Indiana,3928,4740,Sonic Clams,221,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.9231125163,0.3376761887,0.7139685527,0.9313090216,0.1096303079,0.036080847,124.654,0.528562,0.175476
17461,Nuclear Adventure,3928,4740,Sonic Clams,188,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.9368169718,0.2140717132,0.7038884339,0.8957693477,0.164030862,0.124975368,81.865,0.528562,0.139345
17462,Baby With A Bamboo Heart,3928,4743,Soul Celtics,110,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.7539722598,0.5037695164,0.3677919363,0.897794504,0.1106078563,0.0467689991,111.145,0.528562,0.144401
17463,Pi Phi,3928,4744,Band-O-Fun,127,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.8533335083,0.548373576,0.3302486683,0.8833123951,0.1002259828,0.0376819293,126.425,0.528562,0.11308
17464,"Fuck Me, I'm Stupid",3928,4732,Latent Chaos,102,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.7302652173,0.2875505518,0.4126285489,0.9392600677,0.120595359,0.0456253636,91.242,0.528562,0.181241
17465,Would You Cut Off Your Dick For Art?,3928,4732,Latent Chaos,202,Rock,"[12, 25, 66, 89]","[89, 25, 66, 12]",en,0.8356029349,0.338101582,0.7771816154,0.9357145884,0.1390828591,0.0503692661,126.923,0.528562,0.149053
17466,Collaaage,3929,1878,Weirdomusic,2692,,"[22, 38, 76, 224]","[224, 38, 10, 76, 22]",en,0.9125799953,0.1981647695,0.8300413057,0.9264932253,0.0629701591,0.0705720949,125.472,0.528562,0.120839
17467,Dynasty 2,3930,3071,little-scale,447,Electronic,[297],"[297, 15]",en,0.8140857655,0.5294611228,0.3659255989,0.013089959,0.0951141114,0.6743144714,147.015,0.275978,0.0
17468,Dynasty 1,3930,3071,little-scale,334,Electronic,[297],"[297, 15]",en,0.1889972975,0.7709212162,0.5996672244,0.8746432381,0.1019325721,0.1247864529,175.991,0.275978,0.0
17479,Air Of Happiness,3932,4745,Michael Stasis,171,,"[27, 76]","[10, 27, 12, 76]",en,0.9514282722,0.0755262749,0.3249316612,0.9412343519,0.3225957414,0.0624454648,83.845,0.462226,0.002996
17481,The Tushita Heaven,3933,4746,Telecult Powers,1601,,"[42, 47]","[42, 47, 38, 15]",en,0.94790864,0.0698062037,0.2881171935,0.9135963563,0.0955851798,0.0760237063,81.54,0.462226,0.0
17482,The Golden Shrine of Michael Aquarius,3933,4746,Telecult Powers,1393,,"[42, 47]","[42, 47, 38, 15]",en,0.9663065524,0.0663952253,0.4290262994,0.9310829168,0.33626922,0.1084852474,79.432,0.462226,0.0
17488,Ebony Shards (Intro),3935,4750,Formula,136,Hip-Hop,"[21, 100]","[100, 21]",en,0.994853891,0.1444761481,0.1133583468,0.9426784093,0.8941196236,0.0382819959,76.219,0.128874,0.0443
17489,Shipwreck (Featuring Zack S. Byer),3935,4750,Formula,211,Hip-Hop,"[21, 100]","[100, 21]",en,0.995140248,0.5024947414,0.2149853261,0.9326683151,0.6640069631,0.8680519337,73.772,0.128874,0.0
17490,The Hoe Cakes (Featuring Aynzli Jones & Zack S. Byer),3935,4750,Formula,208,Hip-Hop,"[21, 100]","[100, 21]",en,0.9947314948,0.3862792762,0.3112705136,0.8792932303,0.3348647418,0.139471023,194.32,0.128874,0.0
17491,Weebles (Featuring Dabbla),3935,4750,Formula,331,Hip-Hop,"[21, 100]","[100, 21]",en,0.4546739067,0.3219140181,0.8298810718,0.9543171057,0.0979804559,0.0394963659,136.715,0.500703,0.080362
17492,Poster Boyz (Dusty Clouds),3935,4750,Formula,270,Hip-Hop,"[21, 100]","[100, 21]",en,0.1425255454,0.2159618985,0.567450191,0.7322324881,0.1117666507,0.0399891446,138.726,0.500703,0.095978
17493,Si mon (Featuring Zack S. Byer),3935,4750,Formula,146,Hip-Hop,"[21, 100]","[100, 21]",en,0.115526172,0.2466644141,0.9115491826,0.9163187829,0.1638624119,0.0454702609,138.927,0.500703,0.0
17494,Millions (Featuring Cobes),3935,4750,Formula,239,Hip-Hop,"[21, 100]","[100, 21]",en,0.1721006817,0.2277458565,0.8692260729,0.9663846471,0.1085349003,0.0561702578,85.778,0.500703,0.115078
17495,Cellular (Featuring Zack S. Byer),3935,4750,Formula,133,Hip-Hop,"[21, 100]","[100, 21]",en,0.8480261961,0.1991421211,0.2741572211,0.9528638205,0.1085108132,0.0408016377,86.015,0.500703,0.071175
17496,Scary Thoughts + Scary Dreams,3935,4750,Formula,319,Hip-Hop,"[21, 100]","[100, 21]",en,0.3584560592,0.3797111256,0.6581803101,0.344522383,0.1126255439,0.0506412858,117.23,0.500703,0.100569
17497,It's Not Up There (Featuring Zack S. Byer),3935,4750,Formula,139,Hip-Hop,"[21, 100]","[100, 21]",en,0.0545394031,0.2296155826,0.6065056784,0.6338583042,0.402700843,0.032060306,153.615,0.500703,0.100569
17498,A Famous Outraduction (Featuring Harry the Bastard),3935,4750,Formula,169,Hip-Hop,"[21, 100]","[100, 21]",en,0.2059588727,0.2057923252,0.6183071335,0.9396777744,0.1133205143,0.0390212067,152.1,0.500703,0.086626
17499,The Way the World Ends,3935,4750,Formula,125,Hip-Hop,"[21, 100]","[100, 21]",en,0.3494188885,0.2866844883,0.9145879346,0.559455658,0.0774450273,0.0306203966,173.961,0.497432,0.153359
17500,"X Man (Featuring Zack S. Byer, Dabbla, Cobes & Aynzli Jones)",3935,4750,Formula,411,Hip-Hop,"[21, 100]","[100, 21]",en,0.6295295105,0.4855969241,0.7848991106,0.8591419392,0.1780368204,0.0363553015,135.451,0.497432,0.0
17501,In the rain alone,3936,1819,Chenard Walcker,146,,"[15, 22, 38]","[38, 22, 15]",en,0.5252800335,0.223278584,0.7406273822,0.9216773147,0.115168586,0.0453876847,84.983,0.497432,0.063842
17502,Old Man River,3936,1819,Chenard Walcker,192,,"[15, 22, 38]","[38, 22, 15]",en,0.9188293538,0.2085041534,0.3802952294,0.9002793822,0.1000637179,0.0284837248,85.523,0.497432,0.080559
17503,Rainy Day,3936,1819,Chenard Walcker,159,,"[15, 22, 38]","[38, 22, 15]",en,0.3718279876,0.3889288294,0.9339564855,0.7283265459,0.1110620086,0.0532753531,140.089,0.497432,0.04028
17504,Lemings,3936,1819,Chenard Walcker,131,,"[15, 22, 38]","[38, 22, 15]",en,0.9256081456,0.5486786177,0.9461888747,0.8559939313,0.0852497264,0.0432725378,135.342,0.497432,0.0
17505,Water,3936,1819,Chenard Walcker,163,,"[15, 22, 38]","[38, 22, 15]",en,0.9660778017,0.4372666547,0.1197010131,0.0010294317,0.1346755714,0.5496712441,48.991,0.497432,0.0
17506,Drops,3937,4751,DJ TôH,150,,"[15, 22, 38]","[38, 22, 15]",en,0.3159198762,0.4217487876,0.7365728004,0.8154472885,0.1308921085,0.0495913031,84.916,0.497432,0.005935
17507,The Swimming Song,3937,4752,Blue Dew,141,,"[15, 22, 38]","[38, 22, 15]",en,0.0077571023,0.647146664,0.8360072439,0.8801941366,0.1929536547,0.0296878683,99.95,0.338004,0.0
17508,Old Man River,3937,1819,Chenard Walcker,192,,"[15, 22, 38]","[38, 22, 15]",en,0.3028925211,0.7820020751,0.4808751012,0.9305979257,0.088851954,0.0378976099,89.987,0.338004,0.0
17509,Wind in de rug,3937,4753,Toos Ligtenberg,361,,"[15, 22, 38]","[38, 22, 15]",en,0.0667376494,0.202606041,0.9056025989,0.9410172451,0.3955719224,0.0646557972,139.3,0.338004,0.0
17511,Drip drip drip,3937,1878,Weirdomusic,115,,"[15, 22, 38]","[38, 22, 15]",en,0.6324560006,0.6910538407,0.836003979,0.9351169478,0.0889890997,0.0405525737,90.039,0.338004,0.0
17512,Familie op de boot (Family on the boat),3937,4755,JJ,338,,"[15, 22, 38]","[38, 22, 15]",en,0.0006744222,0.4478803233,0.6111885834,0.8831869886,0.2345941635,0.0450311698,189.78,0.338004,0.0
17513,Aguas en Espiral,3937,1916,Lanark,198,,"[15, 22, 38]","[38, 22, 15]",en,0.0003900243,0.6163071643,0.8770404406,0.7789323299,0.1495678557,0.0437178776,110.19,0.491968,0.13275
17514,Pinguin,3937,4756,DJ Daan Jansen,105,,"[15, 22, 38]","[38, 22, 15]",en,0.3056814475,0.7109030333,0.1688059166,0.0250476491,0.1328074192,0.1992247732,119.676,0.118102,0.0611
17515,Polar Icecaps,3937,4757,Dennis Hermanson/Richard Skidmore,248,,"[15, 22, 38]","[38, 22, 15]",en,0.6955510707,0.6514462892,0.4075082264,0.635117934,0.1176512646,0.0349578026,129.991,0.480018,0.0
17516,Three little Fishies,3937,4758,The Sewing Circle Feat. Marylin Rondy (R.I.P.),94,,"[15, 22, 38]","[38, 22, 15]",en,0.8604825214,0.6737121491,0.3875995866,0.6593485829,0.053017951,0.0615119663,139.74,0.180099,0.086653
17517,Oerdvlieg,3937,4759,DJ Harsman,277,,"[15, 22, 38]","[38, 22, 15]",en,0.4752149532,0.6657953819,0.6939471661,0.7730716804,0.1052648227,0.0407170072,120.014,0.288818,0.0
17518,Water way,3937,4760,Det,153,,"[15, 22, 38]","[38, 22, 15]",en,0.5123719834,0.8062682726,0.44998283,0.5990920574,0.1111242518,0.5009353696,110.156,0.373429,0.077099
17519,At both sides of the river Moldau,3937,5696,Marcel and The Dutch Birds,83,,"[15, 22, 38]","[38, 22, 15]",en,0.4548608749,0.775580891,0.5269606227,0.1155178845,0.0977319474,0.3638443993,175.081,0.316048,0.0
17520,Water,3937,1819,Chenard Walcker,163,,"[15, 22, 38]","[38, 22, 15]",en,0.5370390341,0.2144921183,0.0048055099,0.6094978308,0.1485057042,0.0444102608,61.309,0.088734,0.0
17521,Walvis in de sterrenzee,3937,1869,Ton Rückert,441,,"[15, 22, 38]","[38, 22, 15]",en,0.6657767169,0.4074338472,0.0156129408,0.9029599919,0.1046516971,0.0427741247,123.964,0.088734,0.0
17522,Tear Jerker,3938,4762,Personal and the Pizzas,83,,"[6, 25]","[38, 25, 12, 6]",en,0.973317511,0.3444563988,0.266073589,0.9262788513,0.11283578,0.1416250174,89.988,0.088734,0.0
17523,$7.99 For Love,3938,4762,Personal and the Pizzas,75,,"[6, 25]","[38, 25, 12, 6]",en,0.2796933603,0.5516006239,0.3564423222,0.9490849265,0.1352127155,0.0326791921,139.984,0.088734,0.0
17524,Nobody Makes My Girl Cry But Me,3938,4762,Personal and the Pizzas,73,,"[6, 25]","[38, 25, 12, 6]",en,0.992763982,0.4910032353,0.707627997,0.6839230608,0.358743602,0.1165810873,135.126,0.088734,0.0
17525,I Don't Feel So Happy Now No More,3938,4762,Personal and the Pizzas,157,,"[6, 25]","[38, 25, 12, 6]",en,0.0076054001,0.2178094612,0.2883393683,0.8335329212,0.6635013205,0.0505498893,133.72,0.088734,0.0
17526,Pepperoni Eyes,3938,4762,Personal and the Pizzas,181,,"[6, 25]","[38, 25, 12, 6]",en,0.5953127394,0.613036359,0.3975107035,0.9413655593,0.3853707198,0.0400602168,121.901,0.088734,0.0
17527,Brass Knuckles,3938,4762,Personal and the Pizzas,123,,"[6, 25]","[38, 25, 12, 6]",en,0.9925529437,0.2769649511,0.0015936684,0.9250678481,0.1256891196,0.0493160227,89.918,0.088734,0.0
17528,I Can Read,3938,4762,Personal and the Pizzas,123,,"[6, 25]","[38, 25, 12, 6]",en,0.0118910695,0.4993767099,0.2966872533,0.8466193099,0.2208583766,0.0301449133,120.014,0.503591,0.0
17529,I Don't Want No Personal Pizza,3938,4762,Personal and the Pizzas,97,,"[6, 25]","[38, 25, 12, 6]",en,0.2963329339,0.5475870629,0.7541032689,0.8605191762,0.1318929716,0.0265339246,103.971,0.503591,0.070134
17530,chat w/ Terre T,3938,4762,Personal and the Pizzas,120,,"[6, 25]","[38, 25, 12, 6]",en,0.4229866649,0.4502723309,0.8816617684,0.811942763,0.177587852,0.1343673982,241.305,0.503591,0.04425
17561,Live at Garfield Artworks (06/01/09),3959,4656,Tusk Lord,887,,"[12, 17, 38]","[17, 12, 38]",en,0.5265220859,0.7102205739,0.5914741444,0.7824566249,0.3464473554,0.0824681667,99.972,0.503591,0.114384
17568,Part Two,3962,1046,Monosov/Swirnoff w/ Little Howlin' Wolf and Peter Barry,734,Experimental,"[47, 250]","[250, 38, 47]",en,0.9649471351,0.7337238955,0.6175772269,0.1772769693,0.0526508674,0.262674621,170.139,0.285461,0.077099
17569,Part One,3962,1046,Monosov/Swirnoff w/ Little Howlin' Wolf and Peter Barry,919,Experimental,"[47, 250]","[250, 38, 47]",en,0.0151877749,0.4782110776,0.9680496186,0.6771290938,0.0949914303,0.0400635204,93.368,0.285461,0.115649
17570,I Open My Arms,3963,4779,Ilya Monosov,202,,"[38, 49]","[49, 38, 17]",en,0.8009837084,0.861593976,0.618457492,0.0365163063,0.1157596558,0.0417993299,105.03,0.285461,0.077099
17571,Happy Song,3963,4779,Ilya Monosov,407,,"[38, 49]","[49, 38, 17]",en,0.7698627872,0.6793998212,0.662918603,0.7282346801,0.116743977,0.0283782781,92.021,0.285461,0.09965
17572,I'll Live My Life Without Pain,3963,4779,Ilya Monosov,327,,"[38, 49]","[49, 38, 17]",en,0.8836582499,0.6985038697,0.9886667464,0.8375915767,0.1104469217,0.1655523903,106.684,0.285461,0.0611
17573,For Two Glitching Organs,3964,4779,Ilya Monosov,377,Experimental,"[38, 47]","[38, 47]",en,0.930960875,0.7124466004,0.6886224956,0.865747715,0.0777391856,0.0302800737,100.513,0.285461,0.077099
17574,Love for Sale,3965,4782,The Pink Noise,217,Rock,"[25, 58]","[25, 58, 12]",en,0.4033416992,0.5491848913,0.3777329815,0.8778089377,0.1016502566,0.0364591859,116.924,0.285461,0.077099
17575,Micro,3965,4782,The Pink Noise,115,Rock,"[25, 58]","[25, 58, 12]",en,0.8255060154,0.2794627608,0.5933439304,0.9528660371,0.1197701846,0.0338613943,101.219,0.549464,0.0
17576,Treasure of the Arabian Nights,3965,4782,The Pink Noise,166,Rock,"[25, 58]","[25, 58, 12]",en,0.7987740328,0.1539561543,0.4583014147,0.93022632,0.6894068057,0.0407741779,184.488,0.549464,0.0
17577,Oh Caroline,3965,4782,The Pink Noise,160,Rock,"[25, 58]","[25, 58, 12]",en,0.5030529155,0.2034798688,0.5718422352,0.9523378863,0.2825619404,0.0469655106,103.218,0.549464,0.0
17578,T REX,3965,4782,The Pink Noise,67,Rock,"[25, 58]","[25, 58, 12]",en,0.4823853244,0.0830267223,0.5389689048,0.9215123728,0.7599750056,0.0453034411,186.397,0.549464,0.0
17579,Lonely Hearts Killers,3966,4783,The Shining Path,443,Rock,"[58, 64]","[64, 25, 58, 12]",en,0.2584619682,0.1903497086,0.4742803021,0.7651106438,0.302279228,0.038967848,93.188,0.549464,0.0
17580,Moroccan Summer,3967,4783,The Shining Path,292,Rock,[58],"[58, 12]",en,0.3887227721,0.1019837617,0.4554983722,0.925086345,0.6940287028,0.0371888728,167.876,0.549464,0.0
17581,Take You So Low So You Can Fly So High,3968,4783,The Shining Path,756,Rock,[58],"[58, 12]",en,0.9766114095,0.4964241408,0.1585900396,0.0190835633,0.083243607,0.0340992342,91.503,0.499044,0.101875
17583,Unnatural Ways,3969,4786,DJ Ilya Monosov & the 21st Century Punks,348,,"[2, 15, 47]","[2, 47, 38, 15]",en,0.9905795022,0.5563283334,0.0246299477,1.1467e-05,0.1039110934,0.0487049494,65.207,0.499044,0.159655
17584,"Schubert, Impromptu Op. 142 No.4",3970,4788,Eugen d'Albert,223,Classical,[5],[5],en,0.9927802707,0.3904195187,0.0673484591,0.0906508293,0.1067028975,0.0414953258,207.369,0.499044,0.082094
17585,"Sarasate, Spanish Dance",3971,4790,Arnold Rosé,243,Classical,[5],[5],en,0.9556629787,0.5178588255,0.3342729442,0.1373217875,0.1140578202,0.037439104,129.129,0.499044,0.11164
17586,Old Friend,950,354,Future Islands,157,Electronic,[15],[15],en,0.9906076152,0.5329636043,0.1005744322,0.0157433926,0.1114792392,0.0619078126,85.569,0.499044,0.10736
17587,Follow You,950,354,Future Islands,132,Electronic,[15],[15],en,0.9886738854,0.5956219114,0.3969643245,0.0984119475,0.1205533483,0.0367496351,145.662,0.499044,0.116391
17588,Beach Foam,950,354,Future Islands,219,Electronic,[15],[15],en,0.9891721461,0.3068697471,0.095897584,0.0006364422,0.1111873118,0.0321561298,80.694,0.499044,0.157071
17589,Pinnochio,950,354,Future Islands,178,Electronic,[15],[15],en,0.9906592484,0.4460187177,0.097273943,0.0111634791,0.1110978331,0.0313525697,96.886,0.499044,0.091126
17590,The Happiness Of Being Twice,950,354,Future Islands,186,Electronic,[15],[15],en,0.9783726491,0.5739959286,0.1175785802,0.0013282914,0.1122914059,0.0358272385,98.238,0.499044,0.086626
17591,Little Dreamers,950,354,Future Islands,210,Electronic,[15],[15],en,0.8998044614,0.6118069937,0.1809771998,0.0032048657,0.106977261,0.0434055962,103.235,0.499044,0.13521
17592,Still,3972,4792,Noiz Complaint,355,Rock,"[12, 31]","[12, 31]",en,0.8698052462,0.6154289511,0.2202917117,0.8902161012,0.1262334803,0.0303336161,119.98,0.293893,0.063842
17593,Burn,3972,4792,Noiz Complaint,283,Rock,"[12, 31]","[12, 31]",en,0.8977143401,0.5147994824,0.3373276361,0.9308921544,0.1070617542,0.0312420374,140.106,0.293893,0.04028
17594,Guilty As Sin,3972,4792,Noiz Complaint,170,Rock,"[12, 31]","[12, 31]",en,0.5790304301,0.4883440885,0.3994408217,0.9215964909,0.1228819262,0.0326916683,110.025,0.293893,0.080559
17595,Hide,3972,4792,Noiz Complaint,317,Rock,"[12, 31]","[12, 31]",en,0.7529508793,0.3199203706,0.0761584283,0.7052162045,0.1124865694,0.0354934449,160.057,0.293893,0.080559
17596,Ripping Out,3972,4792,Noiz Complaint,288,Rock,"[12, 31]","[12, 31]",en,0.5457926747,0.1552788686,0.3025082341,0.8589662136,0.0876106373,0.0313941987,90.376,0.293893,0.04028
17598,Desire Sings Just One True Song,3974,4794,Monosov/Swirnoff,580,,"[47, 49]","[49, 17, 38, 47]",en,0.8466234217,0.488794019,0.2025902291,0.9421822068,0.1164300901,0.0357987917,79.935,0.293893,0.04028
